Bordered Pearl,Crambidae,Pyraustinae,Paratalanta,pandalis
Paratalanta pandalis,Crambidae,Pyraustinae,Paratalanta,pandalis
Paratalanta hyalinalis,Crambidae,Pyraustinae,Paratalanta,hyalinalis
Rusty Dot Pearl,Crambidae,Spilomelinae,Udea,ferrugalis
Udea ferrugalis,Crambidae,Spilomelinae,Udea,ferrugalis
Udea fulvalis,Crambidae,Spilomelinae,Udea,fulvalis
Udea lutealis,Crambidae,Spilomelinae,Udea,lutealis
Udea prunalis,Crambidae,Spilomelinae,Udea,prunalis
Udea uliginosalis,Crambidae,Spilomelinae,Udea,uliginosalis
Udea decrepitalis,Crambidae,Spilomelinae,Udea,decrepitalis
Udea olivalis,Crambidae,Spilomelinae,Udea,olivalis
Mother of Pearl,Crambidae,Spilomelinae,Pleuroptya,ruralis
Pleuroptya ruralis,Crambidae,Spilomelinae,Pleuroptya,ruralis
Pleuroptya aegrotalis,Crambidae,Spilomelinae,Pleuroptya,aegrotalis
Mecyna flavalis,Crambidae,Spilomelinae,Mecyna,flavalis
Mecyna asinalis,Crambidae,Spilomelinae,Mecyna,asinalis
Agrotera nemoralis,Crambidae,Spilomelinae,Agrotera,nemoralis
Diplopseustis perieresalis,Crambidae,Spilomelinae,Diplopseustis,perieresalis
Diasemia accalis,Crambidae,Spilomelinae,Diasemia,accalis
Diasemia reticularis,Crambidae,Spilomelinae,Diasemia,reticularis
Diasemiopsis ramburialis,Crambidae,Spilomelinae,Diasemiopsis,ramburialis
Mung Moth,Crambidae,Spilomelinae,Maruca,vitrata
Maruca vitrata,Crambidae,Spilomelinae,Maruca,vitrata
Duponchelia fovealis,Crambidae,Spilomelinae,Duponchelia,fovealis
Spoladea recurvalis,Crambidae,Spilomelinae,Spoladea,recurvalis
Palpita vitrealis,Crambidae,Spilomelinae,Palpita,vitrealis
Hodebertia testalis,Crambidae,Pyraustinae,Hodebertia,testalis
Diaphania indica,Crambidae,Spilomelinae,Diaphania,indica
Dolicharthria punctalis,Crambidae,Spilomelinae,Dolicharthria,punctalis
Antigastra catalaunalis,Crambidae,Spilomelinae,Antigastra,catalaunalis
Rush Veneer,Crambidae,Spilomelinae,Nomophila,noctuella
Nomophila noctuella,Crambidae,Spilomelinae,Nomophila,noctuella
Conogethes punctiferalis,Crambidae,Spilomelinae,Conogethes,punctiferalis
Leucinodes vagans,Crambidae,Spilomelinae,Leucinodes,vagans
Leucinodes orbonalis,Crambidae,Spilomelinae,Leucinodes,orbonalis
Sceliodes laisalis,Crambidae,Spilomelinae,Sceliodes,laisalis
Nomophila nearctica,Crambidae,Spilomelinae,Nomophila,nearctica
Box-tree Moth,Crambidae,Spilomelinae,Cydalima,perspectalis
Cydalima perspectalis,Crambidae,Spilomelinae,Cydalima,perspectalis
Grass Webworm,Crambidae,Spilomelinae,Herpetogramma,licarsisalis
Herpetogramma licarsisalis,Crambidae,Spilomelinae,Herpetogramma,licarsisalis
Cynaeda dentalis,Crambidae,Odontiinae,Cynaeda,dentalis
Garden Pebble,Crambidae,Glaphyriinae,Evergestis,forficalis
Evergestis forficalis,Crambidae,Glaphyriinae,Evergestis,forficalis
Evergestis extimalis,Crambidae,Glaphyriinae,Evergestis,extimalis
Evergestis limbata,Crambidae,Glaphyriinae,Evergestis,limbata
Evergestis pallidata,Crambidae,Glaphyriinae,Evergestis,pallidata
Old World Webworm,Crambidae,Glaphyriinae,Hellula,undalis
Hellula undalis,Crambidae,Glaphyriinae,Hellula,undalis
Scoparia subfusca,Crambidae,Scopariinae,Scoparia,subfusca
Scoparia basistrigalis,Crambidae,Scopariinae,Scoparia,basistrigalis
Scoparia ambigualis,Crambidae,Scopariinae,Scoparia,ambigualis
Scoparia ancipitella,Crambidae,Scopariinae,Scoparia,ancipitella
Scoparia pyralella,Crambidae,Scopariinae,Scoparia,pyralella
Eudonia lacustrata,Crambidae,Scopariinae,Eudonia,lacustrata
Eudonia murana,Crambidae,Scopariinae,Eudonia,murana
Eudonia angustea,Crambidae,Scopariinae,Eudonia,angustea
Eudonia alpina,Crambidae,Scopariinae,Eudonia,alpina
Eudonia lineola,Crambidae,Scopariinae,Eudonia,lineola
Eudonia delunella,Crambidae,Scopariinae,Eudonia,delunella
Eudonia truncicolella,Crambidae,Scopariinae,Eudonia,truncicolella
Eudonia mercurella,Crambidae,Scopariinae,Eudonia,mercurella
Eudonia pallida,Crambidae,Scopariinae,Eudonia,pallida
Euchromius ocellea,Crambidae,Crambinae,Euchromius,ocellea
Euchromius cambridgei,Crambidae,Crambinae,Euchromius,cambridgei
Chilo phragmitella,Crambidae,Crambinae,Chilo,phragmitella
Friedlanderia cicatricella,Crambidae,Crambinae,Friedlanderia,cicatricella
Calamotropha paludella,Crambidae,Crambinae,Calamotropha,paludella
Chrysoteuchia culmella,Crambidae,Crambinae,Chrysoteuchia,culmella
Crambus pascuella,Crambidae,Crambinae,Crambus,pascuella
Crambus silvella,Crambidae,Crambinae,Crambus,silvella
Crambus uliginosellus,Crambidae,Crambinae,Crambus,uliginosellus
Crambus ericella,Crambidae,Crambinae,Crambus,ericella
Crambus pratella,Crambidae,Crambinae,Crambus,pratella
Crambus lathoniellus,Crambidae,Crambinae,Crambus,lathoniellus
Crambus hamella,Crambidae,Crambinae,Crambus,hamella
Crambus perlella,Crambidae,Crambinae,Crambus,perlella
Crambus leucoschalis,Crambidae,Crambinae,Crambus,leucoschalis
Agriphila tristella,Crambidae,Crambinae,Agriphila,tristella
Agriphila inquinatella,Crambidae,Crambinae,Agriphila,inquinatella
Agriphila latistria,Crambidae,Crambinae,Agriphila,latistria
Agriphila selasella,Crambidae,Crambinae,Agriphila,selasella
Agriphila straminella,Crambidae,Crambinae,Agriphila,straminella
Agriphila poliellus,Crambidae,Crambinae,Agriphila,poliellus
Agriphila geniculea,Crambidae,Crambinae,Agriphila,geniculea
Catoptria permutatellus,Crambidae,Crambinae,Catoptria,permutatellus
Catoptria osthelderi,Crambidae,Crambinae,Catoptria,osthelderi
Catoptria speculalis,Crambidae,Crambinae,Catoptria,speculalis
Catoptria pinella,Crambidae,Crambinae,Catoptria,pinella
Catoptria margaritella,Crambidae,Crambinae,Catoptria,margaritella
Catoptria furcatellus,Crambidae,Crambinae,Catoptria,furcatellus
Catoptria falsella,Crambidae,Crambinae,Catoptria,falsella
Catoptria verellus,Crambidae,Crambinae,Catoptria,verellus
Catoptria lythargyrella,Crambidae,Crambinae,Catoptria,lythargyrella
Chrysocrambus linetella,Crambidae,Crambinae,Chrysocrambus,linetella
Chrysocrambus craterella,Crambidae,Crambinae,Chrysocrambus,craterella
Thisanotia chrysonuchella,Crambidae,Crambinae,Thisanotia,chrysonuchella
Pediasia fascelinella,Crambidae,Crambinae,Pediasia,fascelinella
Pediasia contaminella,Crambidae,Crambinae,Pediasia,contaminella
Pediasia aridella,Crambidae,Crambinae,Pediasia,aridella
Platytes cerussella,Crambidae,Crambinae,Platytes,cerussella
Platytes alpinella,Crambidae,Crambinae,Platytes,alpinella
Ancylolomia tentaculella,Crambidae,Crambinae,Ancylolomia,tentaculella
Brown China-mark,Crambidae,Acentropinae,Elophila,nymphaeata
Elophila nymphaeata,Crambidae,Acentropinae,Elophila,nymphaeata
Elophila difflualis,Crambidae,Acentropinae,Elophila,difflualis
Elophila melagynalis,Crambidae,Acentropinae,Elophila,melagynalis
Elophila manilensis,Crambidae,Acentropinae,Elophila,manilensis
Elophila obliteralis,Crambidae,Acentropinae,Elophila,obliteralis
Water Veneer,Crambidae,Acentropinae,Acentria,ephemerella
Acentria ephemerella,Crambidae,Acentropinae,Acentria,ephemerella
Small China-mark,Crambidae,Acentropinae,Cataclysta,lemnata
Cataclysta lemnata,Crambidae,Acentropinae,Cataclysta,lemnata
Ringed China-mark,Crambidae,Acentropinae,Parapoynx,stratiotata
Parapoynx stratiotata,Crambidae,Acentropinae,Parapoynx,stratiotata
Parapoynx diminutalis,Crambidae,Acentropinae,Parapoynx,diminutalis
Parapoynx fluctuosalis,Crambidae,Acentropinae,Parapoynx,fluctuosalis
Parapoynx crisonalis,Crambidae,Acentropinae,Parapoynx,crisonalis
Parapoynx obscuralis,Crambidae,Acentropinae,Parapoynx,obscuralis
Parapoynx bilinealis,Crambidae,Acentropinae,Parapoynx,bilinealis
Parapoynx polydectalis,Crambidae,Acentropinae,Parapoynx,polydectalis
Agassiziella angulipennis,Crambidae,Acentropinae,Agassiziella,angulipennis
Beautiful China-mark,Crambidae,Acentropinae,Nymphula,nitidulata
Nymphula nitidulata,Crambidae,Acentropinae,Nymphula,nitidulata
Musotima nitidalis,Crambidae,Acentropinae,Musotima,nitidalis
Schoenobius gigantella,Crambidae,Schoenobiinae,Schoenobius,gigantella
Donacaula forficella,Crambidae,Schoenobiinae,Donacaula,forficella
Donacaula mucronella,Crambidae,Schoenobiinae,Donacaula,mucronella
Scalloped Hook-tip,Drepanidae,Drepaninae,Falcaria,lacertinaria
Falcaria lacertinaria,Drepanidae,Drepaninae,Falcaria,lacertinaria
Oak Hook-tip,Drepanidae,Drepaninae,Watsonalla,binaria
Watsonalla binaria,Drepanidae,Drepaninae,Watsonalla,binaria
Barred Hook-tip,Drepanidae,Drepaninae,Watsonalla,cultraria
Watsonalla cultraria,Drepanidae,Drepaninae,Watsonalla,cultraria
Dusky Hook-tip,Drepanidae,Drepaninae,Drepana,curvatula
Drepana curvatula,Drepanidae,Drepaninae,Drepana,curvatula
Pebble Hook-tip,Drepanidae,Drepaninae,Drepana,falcataria
Drepana falcataria,Drepanidae,Drepaninae,Drepana,falcataria
Scarce Hook-tip,Drepanidae,Drepaninae,Sabra,harpagula
Sabra harpagula,Drepanidae,Drepaninae,Sabra,harpagula
Chinese Character,Drepanidae,Drepaninae,Cilix,glaucata
Cilix glaucata,Drepanidae,Drepaninae,Cilix,glaucata
Peach Blossom,Drepanidae,Thyatirinae,Thyatira,batis
Thyatira batis,Drepanidae,Thyatirinae,Thyatira,batis
Buff Arches,Drepanidae,Thyatirinae,Habrosyne,pyritoides
Habrosyne pyritoides,Drepanidae,Thyatirinae,Habrosyne,pyritoides
Figure of Eighty,Drepanidae,Thyatirinae,Tethea,ocularis
Tethea ocularis,Drepanidae,Thyatirinae,Tethea,ocularis
Poplar Lutestring,Drepanidae,Thyatirinae,Tethea,or
Tethea or,Drepanidae,Thyatirinae,Tethea,or
Satin Lutestring,Drepanidae,Thyatirinae,Tetheella,fluctuosa
Tetheella fluctuosa,Drepanidae,Thyatirinae,Tetheella,fluctuosa
Common Lutestring,Drepanidae,Thyatirinae,Ochropacha,duplaris
Ochropacha duplaris,Drepanidae,Thyatirinae,Ochropacha,duplaris
Oak Lutestring,Drepanidae,Thyatirinae,Cymatophorina,diluta
Cymatophorina diluta,Drepanidae,Thyatirinae,Cymatophorina,diluta
Frosted Green,Drepanidae,Thyatirinae,Polyploca,ridens
Polyploca ridens,Drepanidae,Thyatirinae,Polyploca,ridens
Yellow Horned,Drepanidae,Thyatirinae,Achlya,flavicornis
Achlya flavicornis,Drepanidae,Thyatirinae,Achlya,flavicornis
December Moth,Lasiocampidae,Poecilocampinae,Poecilocampa,populi
Poecilocampa populi,Lasiocampidae,Poecilocampinae,Poecilocampa,populi
Pale Eggar,Lasiocampidae,Poecilocampinae,Trichiura,crataegi
Trichiura crataegi,Lasiocampidae,Poecilocampinae,Trichiura,crataegi
The Lackey,Lasiocampidae,Malacosomatinae,Malacosoma,neustria
Malacosoma neustria,Lasiocampidae,Malacosomatinae,Malacosoma,neustria
Ground Lackey,Lasiocampidae,Malacosomatinae,Malacosoma,castrensis
Malacosoma castrensis,Lasiocampidae,Malacosomatinae,Malacosoma,castrensis
Small Eggar,Lasiocampidae,Lasiocampinae,Eriogaster,lanestris
Eriogaster lanestris,Lasiocampidae,Lasiocampinae,Eriogaster,lanestris
Grass Eggar,Lasiocampidae,Lasiocampinae,Lasiocampa,trifolii
Lasiocampa trifolii,Lasiocampidae,Lasiocampinae,Lasiocampa,trifolii
Oak Eggar,Lasiocampidae,Lasiocampinae,Lasiocampa,quercus
Lasiocampa quercus,Lasiocampidae,Lasiocampinae,Lasiocampa,quercus
Fox Moth,Lasiocampidae,Lasiocampinae,Macrothylacia,rubi
Macrothylacia rubi,Lasiocampidae,Lasiocampinae,Macrothylacia,rubi
Pine-tree Lappet,Lasiocampidae,Pinarinae,Dendrolimus,pini
Dendrolimus pini,Lasiocampidae,Pinarinae,Dendrolimus,pini
The Drinker,Lasiocampidae,Pinarinae,Euthrix,potatoria
Euthrix potatoria,Lasiocampidae,Pinarinae,Euthrix,potatoria
Small Lappet,Lasiocampidae,Pinarinae,Phyllodesma,ilicifolia
Phyllodesma ilicifolia,Lasiocampidae,Pinarinae,Phyllodesma,ilicifolia
The Lappet,Lasiocampidae,Pinarinae,Gastropacha,quercifolia
Gastropacha quercifolia,Lasiocampidae,Pinarinae,Gastropacha,quercifolia
Kentish Glory,Endromidae,,Endromis,versicolora
Endromis versicolora,Endromidae,,Endromis,versicolora
Emperor Moth,Saturniidae,Saturniinae,Saturnia,pavonia
Saturnia pavonia,Saturniidae,Saturniinae,Saturnia,pavonia
Great Peacock,Saturniidae,Saturniinae,Saturnia,pyri
Saturnia pyri,Saturniidae,Saturniinae,Saturnia,pyri
Lime Hawk-moth,Sphingidae,Smerinthinae,Mimas,tiliae
Mimas tiliae,Sphingidae,Smerinthinae,Mimas,tiliae
Eyed Hawk-moth,Sphingidae,Smerinthinae,Smerinthus,ocellata
Smerinthus ocellata,Sphingidae,Smerinthinae,Smerinthus,ocellata
Poplar Hawk-moth,Sphingidae,Smerinthinae,Laothoe,populi
Laothoe populi,Sphingidae,Smerinthinae,Laothoe,populi
Convolvulus Hawk-moth,Sphingidae,Sphinginae,Agrius,convolvuli
Agrius convolvuli,Sphingidae,Sphinginae,Agrius,convolvuli
Pink-spotted Hawk-moth,Sphingidae,Sphinginae,Agrius,cingulata
Agrius cingulata,Sphingidae,Sphinginae,Agrius,cingulata
Death's-head Hawk-moth,Sphingidae,Sphinginae,Acherontia,atropos
Acherontia atropos,Sphingidae,Sphinginae,Acherontia,atropos
Five-spotted Hawk-moth,Sphingidae,Sphinginae,Manduca,quinquemaculatus
Manduca quinquemaculatus,Sphingidae,Sphinginae,Manduca,quinquemaculatus
Tomato Sphinx,Sphingidae,Sphinginae,Manduca,rustica
Manduca rustica,Sphingidae,Sphinginae,Manduca,rustica
Manduca sexta,Sphingidae,Sphinginae,Manduca,sexta
Privet Hawk-moth,Sphingidae,Sphinginae,Sphinx,ligustri
Sphinx ligustri,Sphingidae,Sphinginae,Sphinx,ligustri
Wild Cherry Sphinx,Sphingidae,Sphinginae,Sphinx,drupiferarum
Sphinx drupiferarum,Sphingidae,Sphinginae,Sphinx,drupiferarum
Pine Hawk-moth,Sphingidae,Sphinginae,Sphinx,pinastri
Sphinx pinastri,Sphingidae,Sphinginae,Sphinx,pinastri
Narrow-bordered Bee Hawk-moth,Sphingidae,Macroglossinae,Hemaris,tityus
Hemaris tityus,Sphingidae,Macroglossinae,Hemaris,tityus
Broad-bordered Bee Hawk-moth,Sphingidae,Macroglossinae,Hemaris,fuciformis
Hemaris fuciformis,Sphingidae,Macroglossinae,Hemaris,fuciformis
Hummingbird Hawk-moth,Sphingidae,Macroglossinae,Macroglossum,stellatarum
Macroglossum stellatarum,Sphingidae,Macroglossinae,Macroglossum,stellatarum
Oleander Hawk-moth,Sphingidae,Macroglossinae,Daphnis,nerii
Daphnis nerii,Sphingidae,Macroglossinae,Daphnis,nerii
Willowherb Hawk-moth,Sphingidae,Macroglossinae,Proserpinus,proserpina
Proserpinus proserpina,Sphingidae,Macroglossinae,Proserpinus,proserpina
Spurge Hawk-moth,Sphingidae,Macroglossinae,Hyles,euphorbiae
Hyles euphorbiae,Sphingidae,Macroglossinae,Hyles,euphorbiae
